code,desc
W9,Exposure to excessive cold of man-made origin: Trade and service area
W9,Exposure to excessive cold of man-made origin: Industrial and construction area
W9,Exposure to excessive cold of man-made origin: Farm
W9,Exposure to excessive cold of man-made origin: Other specified places
W9,Exposure to excessive cold of man-made origin: Unspecified place
W9,Exposure to high and low air pressure and changes in air pressure: Home
W9,Exposure to high and low air pressure and changes in air pressure: Residential institution
W9,"Exposure to high and low air pressure and changes in air pressure: School, other institution and public administrative area"
W9,Exposure to high and low air pressure and changes in air pressure: Sports and athletics area
W9,Exposure to high and low air pressure and changes in air pressure: Street and highway
W9,Exposure to high and low air pressure and changes in air pressure: Trade and service area
W9,Exposure to high and low air pressure and changes in air pressure: Industrial and construction area
W9,Exposure to high and low air pressure and changes in air pressure: Farm
W9,Exposure to high and low air pressure and changes in air pressure: Other specified places
W9,Exposure to high and low air pressure and changes in air pressure: Unspecified place
W9,Exposure to other and unspecified man-made environmental factors: Home
W9,Exposure to other and unspecified man-made environmental factors: Residential institution
W9,"Exposure to other and unspecified man-made environmental factors: School, other institution and public administrative area"
W9,Exposure to other and unspecified man-made environmental factors: Sports and athletics area
W9,Exposure to other and unspecified man-made environmental factors: Street and highway
W9,Exposure to other and unspecified man-made environmental factors: Trade and service area
W9,Exposure to other and unspecified man-made environmental factors: Industrial and construction area
W9,Exposure to other and unspecified man-made environmental factors: Farm
W9,Exposure to other and unspecified man-made environmental factors: Other specified places
W9,Exposure to other and unspecified man-made environmental factors: Unspecified place
X0,Exposure to uncontrolled fire in building or structure: Home
X0,Exposure to uncontrolled fire in building or structure: Residential institution
X0,"Exposure to uncontrolled fire in building or structure: School, other institution and public administrative area"
X0,Exposure to uncontrolled fire in building or structure: Sports and athletics area
X0,Exposure to uncontrolled fire in building or structure: Street and highway
X0,Exposure to uncontrolled fire in building or structure: Trade and service area
X0,Exposure to uncontrolled fire in building or structure: Industrial and construction area
X0,Exposure to uncontrolled fire in building or structure: Farm
X0,Exposure to uncontrolled fire in building or structure: Other specified places
X0,Exposure to uncontrolled fire in building or structure: Unspecified place
X0,"Exposure to uncontrolled fire, not in building or structure: Home"
X0,"Exposure to uncontrolled fire, not in building or structure: Residential institution"
X0,"Exposure to uncontrolled fire, not in building or structure: School, other institution and public administrative area"
X0,"Exposure to uncontrolled fire, not in building or structure: Sports and athletics area"
X0,"Exposure to uncontrolled fire, not in building or structure: Street and highway"
X0,"Exposure to uncontrolled fire, not in building or structure: Trade and service area"
X0,"Exposure to uncontrolled fire, not in building or structure: Industrial and construction area"
X0,"Exposure to uncontrolled fire, not in building or structure: Farm"
X0,"Exposure to uncontrolled fire, not in building or structure: Other specified places"
X0,"Exposure to uncontrolled fire, not in building or structure: Unspecified place"
X0,Exposure to controlled fire in building or structure: Home
X0,Exposure to controlled fire in building or structure: Residential institution
X0,"Exposure to controlled fire in building or structure: School, other institution and public administrative area"
X0,Exposure to controlled fire in building or structure: Sports and athletics area
X0,Exposure to controlled fire in building or structure: Street and highway
X0,Exposure to controlled fire in building or structure: Trade and service area
X0,Exposure to controlled fire in building or structure: Industrial and construction area
X0,Exposure to controlled fire in building or structure: Farm
X0,Exposure to controlled fire in building or structure: Other specified places
X0,Exposure to controlled fire in building or structure: Unspecified place
X0,"Exposure to controlled fire, not in building or structure: Home"
X0,"Exposure to controlled fire, not in building or structure: Residential institution"
X0,"Exposure to controlled fire, not in building or structure: School, other institution and public administrative area"
X0,"Exposure to controlled fire, not in building or structure: Sports and athletics area"
X0,"Exposure to controlled fire, not in building or structure: Street and highway"
X0,"Exposure to controlled fire, not in building or structure: Trade and service area"
X0,"Exposure to controlled fire, not in building or structure: Industrial and construction area"
X0,"Exposure to controlled fire, not in building or structure: Farm"
X0,"Exposure to controlled fire, not in building or structure: Other specified places"
X0,"Exposure to controlled fire, not in building or structure: Unspecified place"
X0,Exposure to ignition of highly flammable material: Home
X0,Exposure to ignition of highly flammable material: Residential institution
X0,"Exposure to ignition of highly flammable material: School, other institution and public administrative area"
X0,Exposure to ignition of highly flammable material: Sports and athletics area
X0,Exposure to ignition of highly flammable material: Street and highway
X0,Exposure to ignition of highly flammable material: Trade and service area
X0,Exposure to ignition of highly flammable material: Industrial and construction area
X0,Exposure to ignition of highly flammable material: Farm
X0,Exposure to ignition of highly flammable material: Other specified places
X0,Exposure to ignition of highly flammable material: Unspecified place
X0,Exposure to ignition or melting of nightwear: Home
X0,Exposure to ignition or melting of nightwear: Residential institution
X0,"Exposure to ignition or melting of nightwear: School, other institution and public administrative area"
X0,Exposure to ignition or melting of nightwear: Sports and athletics area
X0,Exposure to ignition or melting of nightwear: Street and highway
X0,Exposure to ignition or melting of nightwear: Trade and service area
X0,Exposure to ignition or melting of nightwear: Industrial and construction area
X0,Exposure to ignition or melting of nightwear: Farm
X0,Exposure to ignition or melting of nightwear: Other specified places
X0,Exposure to ignition or melting of nightwear: Unspecified place
X0,Exposure to ignition or melting of other clothing and apparel: Home
X0,Exposure to ignition or melting of other clothing and apparel: Residential institution
X0,"Exposure to ignition or melting of other clothing and apparel: School, other institution and public administrative area"
X0,Exposure to ignition or melting of other clothing and apparel: Sports and athletics area
X0,Exposure to ignition or melting of other clothing and apparel: Street and highway
X0,Exposure to ignition or melting of other clothing and apparel: Trade and service area
X0,Exposure to ignition or melting of other clothing and apparel: Industrial and construction area
X0,Exposure to ignition or melting of other clothing and apparel: Farm
X0,Exposure to ignition or melting of other clothing and apparel: Other specified places
X0,Exposure to ignition or melting of other clothing and apparel: Unspecified place
X0,"Exposure to other specified smoke, fire and flames: Home"
X0,"Exposure to other specified smoke, fire and flames: Residential institution"
X0,"Exposure to other specified smoke, fire and flames: School, other institution and public administrative area"
X0,"Exposure to other specified smoke, fire and flames: Sports and athletics area"
X0,"Exposure to other specified smoke, fire and flames: Street and highway"
X0,"Exposure to other specified smoke, fire and flames: Trade and service area"
X0,"Exposure to other specified smoke, fire and flames: Industrial and construction area"
X0,"Exposure to other specified smoke, fire and flames: Farm"
X0,"Exposure to other specified smoke, fire and flames: Other specified places"
X0,"Exposure to other specified smoke, fire and flames: Unspecified place"
X0,"Exposure to unspecified smoke, fire and flames: Home"
X0,"Exposure to unspecified smoke, fire and flames: Residential institution"
X0,"Exposure to unspecified smoke, fire and flames: School, other institution and public administrative area"
X0,"Exposure to unspecified smoke, fire and flames: Sports and athletics area"
X0,"Exposure to unspecified smoke, fire and flames: Street and highway"
X0,"Exposure to unspecified smoke, fire and flames: Trade and service area"
X0,"Exposure to unspecified smoke, fire and flames: Industrial and construction area"
X0,"Exposure to unspecified smoke, fire and flames: Farm"
X0,"Exposure to unspecified smoke, fire and flames: Other specified places"
X0,"Exposure to unspecified smoke, fire and flames: Unspecified place"
X1,"Contact with hot drinks, food, fats and cooking oils: Home"
X1,"Contact with hot drinks, food, fats and cooking oils: Residential institution"
X1,"Contact with hot drinks, food, fats and cooking oils: School, other institution and public administrative area"
X1,"Contact with hot drinks, food, fats and cooking oils: Sports and athletics area"
X1,"Contact with hot drinks, food, fats and cooking oils: Street and highway"
X1,"Contact with hot drinks, food, fats and cooking oils: Trade and service area"
X1,"Contact with hot drinks, food, fats and cooking oils: Industrial and construction area"
X1,"Contact with hot drinks, food, fats and cooking oils: Farm"
X1,"Contact with hot drinks, food, fats and cooking oils: Other specified places"
X1,"Contact with hot drinks, food, fats and cooking oils: Unspecified place"
X1,Contact with hot tap-water: Home
X1,Contact with hot tap-water: Residential institution
X1,"Contact with hot tap-water: School, other institution and public administrative area"
X1,Contact with hot tap-water: Sports and athletics area
X1,Contact with hot tap-water: Street and highway
X1,Contact with hot tap-water: Trade and service area
X1,Contact with hot tap-water: Industrial and construction area
X1,Contact with hot tap-water: Farm
X1,Contact with hot tap-water: Other specified places
X1,Contact with hot tap-water: Unspecified place
X1,Contact with other hot fluids: Home
X1,Contact with other hot fluids: Residential institution
X1,"Contact with other hot fluids: School, other institution and public administrative area"
X1,Contact with other hot fluids: Sports and athletics area
X1,Contact with other hot fluids: Street and highway
X1,Contact with other hot fluids: Trade and service area
X1,Contact with other hot fluids: Industrial and construction area
X1,Contact with other hot fluids: Farm
X1,Contact with other hot fluids: Other specified places
X1,Contact with other hot fluids: Unspecified place
X1,Contact with steam and hot vapours: Home
X1,Contact with steam and hot vapours: Residential institution
X1,"Contact with steam and hot vapours: School, other institution and public administrative area"
X1,Contact with steam and hot vapours: Sports and athletics area
X1,Contact with steam and hot vapours: Street and highway
X1,Contact with steam and hot vapours: Trade and service area
X1,Contact with steam and hot vapours: Industrial and construction area
X1,Contact with steam and hot vapours: Farm
X1,Contact with steam and hot vapours: Other specified places
X1,Contact with steam and hot vapours: Unspecified place
X1,Contact with hot air and gases: Home
X1,Contact with hot air and gases: Residential institution
X1,"Contact with hot air and gases: School, other institution and public administrative area"
X1,Contact with hot air and gases: Sports and athletics area
X1,Contact with hot air and gases: Street and highway
X1,Contact with hot air and gases: Trade and service area
X1,Contact with hot air and gases: Industrial and construction area
X1,Contact with hot air and gases: Farm
X1,Contact with hot air and gases: Other specified places
X1,Contact with hot air and gases: Unspecified place
X1,Contact with hot household appliances: Home
X1,Contact with hot household appliances: Residential institution
X1,"Contact with hot household appliances: School, other institution and public administrative area"
X1,Contact with hot household appliances: Sports and athletics area
X1,Contact with hot household appliances: Street and highway
X1,Contact with hot household appliances: Trade and service area
X1,Contact with hot household appliances: Industrial and construction area
X1,Contact with hot household appliances: Farm
X1,Contact with hot household appliances: Other specified places
X1,Contact with hot household appliances: Unspecified place
X1,"Contact with hot heating appliances, radiators and pipes: Home"
X1,"Contact with hot heating appliances, radiators and pipes: Residential institution"
X1,"Contact with hot heating appliances, radiators and pipes: School, other institution and public administrative area"
X1,"Contact with hot heating appliances, radiators and pipes: Sports and athletics area"
X1,"Contact with hot heating appliances, radiators and pipes: Street and highway"
X1,"Contact with hot heating appliances, radiators and pipes: Trade and service area"
X1,"Contact with hot heating appliances, radiators and pipes: Industrial and construction area"
X1,"Contact with hot heating appliances, radiators and pipes: Farm"
X1,"Contact with hot heating appliances, radiators and pipes: Other specified places"
X1,"Contact with hot heating appliances, radiators and pipes: Unspecified place"
X1,"Contact with hot engines, machinery and tools: Home"
X1,"Contact with hot engines, machinery and tools: Residential institution"
X1,"Contact with hot engines, machinery and tools: School, other institution and public administrative area"
X1,"Contact with hot engines, machinery and tools: Sports and athletics area"
X1,"Contact with hot engines, machinery and tools: Street and highway"
X1,"Contact with hot engines, machinery and tools: Trade and service area"
X1,"Contact with hot engines, machinery and tools: Industrial and construction area"
X1,"Contact with hot engines, machinery and tools: Farm"
X1,"Contact with hot engines, machinery and tools: Other specified places"
X1,"Contact with hot engines, machinery and tools: Unspecified place"
X1,Contact with other hot metals: Home
X1,Contact with other hot metals: Residential institution
X1,"Contact with other hot metals: School, other institution and public administrative area"
X1,Contact with other hot metals: Sports and athletics area
X1,Contact with other hot metals: Street and highway
X1,Contact with other hot metals: Trade and service area
X1,Contact with other hot metals: Industrial and construction area
X1,Contact with other hot metals: Farm
X1,Contact with other hot metals: Other specified places
X1,Contact with other hot metals: Unspecified place
X1,Contact with other and unspecified heat and hot substances: Home
X1,Contact with other and unspecified heat and hot substances: Residential institution
X1,"Contact with other and unspecified heat and hot substances: School, other institution and public administrative area"
X1,Contact with other and unspecified heat and hot substances: Sports and athletics area
X1,Contact with other and unspecified heat and hot substances: Street and highway
X1,Contact with other and unspecified heat and hot substances: Trade and service area
X1,Contact with other and unspecified heat and hot substances: Industrial and construction area
X1,Contact with other and unspecified heat and hot substances: Farm
X1,Contact with other and unspecified heat and hot substances: Other specified places
X1,Contact with other and unspecified heat and hot substances: Unspecified place
X2,Contact with venomous snakes and lizards: Home
X2,Contact with venomous snakes and lizards: Residential institution
X2,"Contact with venomous snakes and lizards: School, other institution and public administrative area"
X2,Contact with venomous snakes and lizards: Sports and athletics area
X2,Contact with venomous snakes and lizards: Street and highway
X2,Contact with venomous snakes and lizards: Trade and service area
X2,Contact with venomous snakes and lizards: Industrial and construction area
X2,Contact with venomous snakes and lizards: Farm
X2,Contact with venomous snakes and lizards: Other specified places
X2,Contact with venomous snakes and lizards: Unspecified place
X2,Contact with venomous spiders: Home
X2,Contact with venomous spiders: Residential institution
X2,"Contact with venomous spiders: School, other institution and public administrative area"
X2,Contact with venomous spiders: Sports and athletics area
X2,Contact with venomous spiders: Street and highway
X2,Contact with venomous spiders: Trade and service area
X2,Contact with venomous spiders: Industrial and construction area
X2,Contact with venomous spiders: Farm
X2,Contact with venomous spiders: Other specified places
X2,Contact with venomous spiders: Unspecified place
X2,Contact with scorpions: Home
X2,Contact with scorpions: Residential institution
X2,"Contact with scorpions: School, other institution and public administrative area"
X2,Contact with scorpions: Sports and athletics area
X2,Contact with scorpions: Street and highway
X2,Contact with scorpions: Trade and service area
X2,Contact with scorpions: Industrial and construction area
X2,Contact with scorpions: Farm
X2,Contact with scorpions: Other specified places
X2,Contact with scorpions: Unspecified place
X2,"Contact with hornets, wasps and bees: Home"
X2,"Contact with hornets, wasps and bees: Residential institution"
X2,"Contact with hornets, wasps and bees: School, other institution and public administrative area"
X2,"Contact with hornets, wasps and bees: Sports and athletics area"
X2,"Contact with hornets, wasps and bees: Street and highway"
X2,"Contact with hornets, wasps and bees: Trade and service area"
X2,"Contact with hornets, wasps and bees: Industrial and construction area"
X2,"Contact with hornets, wasps and bees: Farm"
X2,"Contact with hornets, wasps and bees: Other specified places"
X2,"Contact with hornets, wasps and bees: Unspecified place"
X2,Contact with centipedes and venomous millipedes (tropical): Home
X2,Contact with centipedes and venomous millipedes (tropical): Residential institution
X2,"Contact with centipedes and venomous millipedes (tropical): School, other institution and public administrative area"
X2,Contact with centipedes and venomous millipedes (tropical): Sports and athletics area
X2,Contact with centipedes and venomous millipedes (tropical): Street and highway
X2,Contact with centipedes and venomous millipedes (tropical): Trade and service area
X2,Contact with centipedes and venomous millipedes (tropical): Industrial and construction area
X2,Contact with centipedes and venomous millipedes (tropical): Farm
X2,Contact with centipedes and venomous millipedes (tropical): Other specified places
X2,Contact with centipedes and venomous millipedes (tropical): Unspecified place
X2,Contact with other venomous arthropods: Home
X2,Contact with other venomous arthropods: Residential institution
X2,"Contact with other venomous arthropods: School, other institution and public administrative area"
X2,Contact with other venomous arthropods: Sports and athletics area
X2,Contact with other venomous arthropods: Street and highway
X2,Contact with other venomous arthropods: Trade and service area
X2,Contact with other venomous arthropods: Industrial and construction area
X2,Contact with other venomous arthropods: Farm
X2,Contact with other venomous arthropods: Other specified places
X2,Contact with other venomous arthropods: Unspecified place
X2,Contact with venomous marine animals and plants: Home
X2,Contact with venomous marine animals and plants: Residential institution
X2,"Contact with venomous marine animals and plants: School, other institution and public administrative area"
X2,Contact with venomous marine animals and plants: Sports and athletics area
X2,Contact with venomous marine animals and plants: Street and highway
X2,Contact with venomous marine animals and plants: Trade and service area
X2,Contact with venomous marine animals and plants: Industrial and construction area
X2,Contact with venomous marine animals and plants: Farm
X2,Contact with venomous marine animals and plants: Other specified places
X2,Contact with venomous marine animals and plants: Unspecified place
X2,Contact with other specified venomous animals: Home
X2,Contact with other specified venomous animals: Residential institution
X2,"Contact with other specified venomous animals: School, other institution and public administrative area"
X2,Contact with other specified venomous animals: Sports and athletics area
X2,Contact with other specified venomous animals: Street and highway
X2,Contact with other specified venomous animals: Trade and service area
X2,Contact with other specified venomous animals: Industrial and construction area
X2,Contact with other specified venomous animals: Farm
X2,Contact with other specified venomous animals: Other specified places
X2,Contact with other specified venomous animals: Unspecified place
X2,Contact with other specified venomous plants: Home
X2,Contact with other specified venomous plants: Residential institution
X2,"Contact with other specified venomous plants: School, other institution and public administrative area"
X2,Contact with other specified venomous plants: Sports and athletics area
X2,Contact with other specified venomous plants: Street and highway
X2,Contact with other specified venomous plants: Trade and service area
X2,Contact with other specified venomous plants: Industrial and construction area
X2,Contact with other specified venomous plants: Farm
X2,Contact with other specified venomous plants: Other specified places
X2,Contact with other specified venomous plants: Unspecified place
X2,Contact with unspecified venomous animal or plant: Home
X2,Contact with unspecified venomous animal or plant: Residential institution
X2,"Contact with unspecified venomous animal or plant: School, other institution and public administrative area"
X2,Contact with unspecified venomous animal or plant: Sports and athletics area
X2,Contact with unspecified venomous animal or plant: Street and highway
X2,Contact with unspecified venomous animal or plant: Trade and service area
X2,Contact with unspecified venomous animal or plant: Industrial and construction area
X2,Contact with unspecified venomous animal or plant: Farm
X2,Contact with unspecified venomous animal or plant: Other specified places
X2,Contact with unspecified venomous animal or plant: Unspecified place
X3,Exposure to excessive natural heat: Home
X3,Exposure to excessive natural heat: Residential institution
X3,"Exposure to excessive natural heat: School, other institution and public administrative area"
X3,Exposure to excessive natural heat: Sports and athletics area
X3,Exposure to excessive natural heat: Street and highway
X3,Exposure to excessive natural heat: Trade and service area
X3,Exposure to excessive natural heat: Industrial and construction area
X3,Exposure to excessive natural heat: Farm
X3,Exposure to excessive natural heat: Other specified places
X3,Exposure to excessive natural heat: Unspecified place
X3,Exposure to excessive natural cold: Home
X3,Exposure to excessive natural cold: Residential institution
X3,"Exposure to excessive natural cold: School, other institution and public administrative area"
X3,Exposure to excessive natural cold: Sports and athletics area
X3,Exposure to excessive natural cold: Street and highway
X3,Exposure to excessive natural cold: Trade and service area
X3,Exposure to excessive natural cold: Industrial and construction area
X3,Exposure to excessive natural cold: Farm
X3,Exposure to excessive natural cold: Other specified places
X3,Exposure to excessive natural cold: Unspecified place
X3,Exposure to sunlight: Home
X3,Exposure to sunlight: Residential institution
X3,"Exposure to sunlight: School, other institution and public administrative area"
X3,Exposure to sunlight: Sports and athletics area
X3,Exposure to sunlight: Street and highway
X3,Exposure to sunlight: Trade and service area
X3,Exposure to sunlight: Industrial and construction area
X3,Exposure to sunlight: Farm
X3,Exposure to sunlight: Other specified places
X3,Exposure to sunlight: Unspecified place
X3,Victim of lightning: Home
X3,Victim of lightning: Residential institution
X3,"Victim of lightning: School, other institution and public administrative area"
X3,Victim of lightning: Sports and athletics area
X3,Victim of lightning: Street and highway
X3,Victim of lightning: Trade and service area
X3,Victim of lightning: Industrial and construction area
X3,Victim of lightning: Farm
X3,Victim of lightning: Other specified places
X3,Victim of lightning: Unspecified place
X3,Victim of earthquake: Home
X3,Victim of earthquake: Residential institution
X3,"Victim of earthquake: School, other institution and public administrative area"
X3,Victim of earthquake: Sports and athletics area
X3,Victim of earthquake: Street and highway
X3,Victim of earthquake: Trade and service area
X3,Victim of earthquake: Industrial and construction area
X3,Victim of earthquake: Farm
X3,Victim of earthquake: Other specified places
X3,Victim of earthquake: Unspecified place
X3,Victim of volcanic eruption: Home
X3,Victim of volcanic eruption: Residential institution
X3,"Victim of volcanic eruption: School, other institution and public administrative area"
X3,Victim of volcanic eruption: Sports and athletics area
X3,Victim of volcanic eruption: Street and highway
X3,Victim of volcanic eruption: Trade and service area
X3,Victim of volcanic eruption: Industrial and construction area
X3,Victim of volcanic eruption: Farm
X3,Victim of volcanic eruption: Other specified places
X3,Victim of volcanic eruption: Unspecified place
X3,"Victim of avalanche, landslide and other earth movements: Home"
X3,"Victim of avalanche, landslide and other earth movements: Residential institution"
X3,"Victim of avalanche, landslide and other earth movements: School, other institution and public administrative area"
X3,"Victim of avalanche, landslide and other earth movements: Sports and athletics area"
X3,"Victim of avalanche, landslide and other earth movements: Street and highway"
X3,"Victim of avalanche, landslide and other earth movements: Trade and service area"
X3,"Victim of avalanche, landslide and other earth movements: Industrial and construction area"
X3,"Victim of avalanche, landslide and other earth movements: Farm"
X3,"Victim of avalanche, landslide and other earth movements: Other specified places"
X3,"Victim of avalanche, landslide and other earth movements: Unspecified place"
X3,Victim of cataclysmic storm: Home
X3,Victim of cataclysmic storm: Residential institution
X3,"Victim of cataclysmic storm: School, other institution and public administrative area"
X3,Victim of cataclysmic storm: Sports and athletics area
X3,Victim of cataclysmic storm: Street and highway
X3,Victim of cataclysmic storm: Trade and service area
X3,Victim of cataclysmic storm: Industrial and construction area
X3,Victim of cataclysmic storm: Farm
X3,Victim of cataclysmic storm: Other specified places
X3,Victim of cataclysmic storm: Unspecified place
X3,Victim of flood: Home
X3,Victim of flood: Residential institution
X3,"Victim of flood: School, other institution and public administrative area"
X3,Victim of flood: Sports and athletics area
X3,Victim of flood: Street and highway
X3,Victim of flood: Trade and service area
X3,Victim of flood: Industrial and construction area
X3,Victim of flood: Farm
X3,Victim of flood: Other specified places
X3,Victim of flood: Unspecified place
X3,Exposure to other and unspecified forces of nature: Home
X3,Exposure to other and unspecified forces of nature: Residential institution
X3,"Exposure to other and unspecified forces of nature: School, other institution and public administrative area"
X3,Exposure to other and unspecified forces of nature: Sports and athletics area
X3,Exposure to other and unspecified forces of nature: Street and highway
X3,Exposure to other and unspecified forces of nature: Trade and service area
X3,Exposure to other and unspecified forces of nature: Industrial and construction area
X3,Exposure to other and unspecified forces of nature: Farm
X3,Exposure to other and unspecified forces of nature: Other specified places
X3,Exposure to other and unspecified forces of nature: Unspecified place
X4,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics: Home"
X4,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics: Residential institution"
X4,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics: School, other institution and public administrative area"
X4,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics: Sports and athletics area"
X4,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics: Street and highway"
X4,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics: Trade and service area"
X4,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics: Industrial and construction area"
X4,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics: Farm"
X4,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics: Other specified places"
X4,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics: Unspecified place"
X4,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified: Home"
X4,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified: Residential institution"
X4,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified: School, other institution and public administrative area"
X4,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified: Sports and athletics area"
X4,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified: Street and highway"
X4,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified: Trade and service area"
X4,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified: Industrial and construction area"
X4,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified: Farm"
X4,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified: Other specified places"
X4,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified: Unspecified place"
X4,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified: Home"
X4,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified: Residential institution"
X4,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified: School, other institution and public administrative area"
X4,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified: Sports and athletics area"
X4,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified: Street and highway"
X4,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified: Trade and service area"
X4,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified: Industrial and construction area"
X4,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified: Farm"
X4,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified: Other specified places"
X4,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified: Unspecified place"
X4,Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system: Home
X4,Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system: Residential institution
X4,"Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system: School, other institution and public administrative area"
X4,Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system: Sports and athletics area
X4,Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system: Street and highway
X4,Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system: Trade and service area
X4,Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system: Industrial and construction area
X4,Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system: Farm
X4,Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system: Other specified places
X4,Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system: Unspecified place
X4,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances: Home"
X4,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances: Residential institution"
X4,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances: School, other institution and public administrative area"
X4,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances: Sports and athletics area"
X4,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances: Street and highway"
X4,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances: Trade and service area"
X4,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances: Industrial and construction area"
X4,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances: Farm"
X4,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances: Other specified places"
X4,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances: Unspecified place"
X4,Accidental poisoning by and exposure to alcohol: Home
X4,Accidental poisoning by and exposure to alcohol: Residential institution
X4,"Accidental poisoning by and exposure to alcohol: School, other institution and public administrative area"
X4,Accidental poisoning by and exposure to alcohol: Sports and athletics area
X4,Accidental poisoning by and exposure to alcohol: Street and highway
X4,Accidental poisoning by and exposure to alcohol: Trade and service area
X4,Accidental poisoning by and exposure to alcohol: Industrial and construction area
X4,Accidental poisoning by and exposure to alcohol: Farm
X4,Accidental poisoning by and exposure to alcohol: Other specified places
X4,Accidental poisoning by and exposure to alcohol: Unspecified place
X4,Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours: Home
X4,Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours: Residential institution
X4,"Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours: School, other institution and public administrative area"
X4,Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours: Sports and athletics area
X4,Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours: Street and highway
X4,Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours: Trade and service area
X4,Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours: Industrial and construction area
X4,Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours: Farm
X4,Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours: Other specified places
X4,Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours: Unspecified place
X4,Accidental poisoning by and exposure to other gases and vapours: Home
X4,Accidental poisoning by and exposure to other gases and vapours: Residential institution
